1.0000000e+00 6.1881100e-01
2.0000000e+00 5.5289577e-01
3.0000000e+00 3.5527980e-01
4.0000000e+00 2.4352333e-01
5.0000000e+00 2.5852181e-01
6.0000000e+00 2.5291911e-01
8.0000000e+00 2.5109706e-01
1.0000000e+01 2.5524945e-01
1.2000000e+01 2.6013621e-01
1.3000000e+01 2.4596297e-01

